timestamp,champion,X,Y
2025-01-11 11:10:52,Corki,502,430
2025-01-11 11:10:53,Nami,493,430
2025-01-11 11:10:53,Viktor,349,247
2025-01-11 11:10:53,Gragas,85,217
2025-01-11 11:10:53,Rengar,299,253
2025-01-11 11:10:53,Corki,502,430
2025-01-11 11:10:54,Nami,489,435
2025-01-11 11:10:54,Viktor,323,259
2025-01-11 11:10:54,Gragas,106,209
2025-01-11 11:10:54,Rengar,529,45
2025-01-11 11:10:54,Corki,502,430
2025-01-11 11:10:55,Nami,508,427
2025-01-11 11:10:55,Viktor,301,271
2025-01-11 11:10:55,Gragas,104,209
2025-01-11 11:10:55,Rengar,493,52
2025-01-11 11:10:55,Corki,502,430
2025-01-11 11:10:56,Nami,503,427
2025-01-11 11:10:56,Viktor,297,283
2025-01-11 11:10:56,Gragas,104,209
2025-01-11 11:10:56,Rengar,463,67
2025-01-11 11:10:56,Corki,502,430
2025-01-11 11:10:57,Nami,509,433
2025-01-11 11:10:57,Viktor,298,281
2025-01-11 11:10:57,Gragas,104,209
2025-01-11 11:10:57,Rengar,427,77
2025-01-11 11:10:57,Corki,502,430
2025-01-11 11:10:58,Nami,499,429
2025-01-11 11:10:58,Viktor,297,283
2025-01-11 11:10:58,Gragas,104,209
2025-01-11 11:10:58,Rengar,406,79
2025-01-11 11:10:58,Corki,483,464
2025-01-11 11:10:59,Nami,489,447
2025-01-11 11:10:59,Viktor,298,280
2025-01-11 11:10:59,Gragas,104,209
2025-01-11 11:10:59,Rengar,374,80
2025-01-11 11:10:59,Corki,491,471
2025-01-11 11:11:00,Nami,482,466
2025-01-11 11:11:00,Viktor,297,279
2025-01-11 11:11:00,Gragas,104,209
2025-01-11 11:11:00,Rengar,347,82
2025-01-11 11:11:00,Corki,491,471
2025-01-11 11:11:01,Nami,475,481
2025-01-11 11:11:01,Viktor,297,279
2025-01-11 11:11:01,Gragas,104,209
2025-01-11 11:11:01,Rengar,328,82
2025-01-11 11:11:01,Corki,491,471
